# A Finnish frequency list from Finnish printed news
# The 9996 most common lemmas of the language of Finnish printed news. The vocabulary was assembled in 2004 and the total count of the source material was 43,999,826 words.
#
# word	rank	count	percentage	PoS
prinsessa	3824	1528	0.002596	noun
Anni	3825	1527	0.002594	proper noun
kultainen	3826	1527	0.002594	adjective
Penttilä	3827	1526	0.002593	proper noun
elämäntapa	3828	1525	0.002591	noun
keskiviikkoilta	3829	1525	0.002591	noun
kurdi	3830	1525	0.002591	noun
saanti	3831	1525	0.002591	noun
nälkä	3832	1524	0.002589	noun
digitaalinen	3833	1523	0.002587	adjective
leveä	3834	1523	0.002587	adjective
rakas	3835	1523	0.002587	adjective
ylipäätään	3836	1523	0.002587	adverb
ehdokkuus	3837	1522	0.002586	noun
loppusuora	3838	1522	0.002586	noun
lyhentää	3839	1522	0.002586	verb
Paasio	3840	1522	0.002586	proper noun
jakautua	3841	1521	0.002584	verb
TOSI	3842	1520	0.002582	adjective
vasta kun	3843	1517	0.002577	conjunction
vanha	3844	1516	0.002576	proper noun
Tauno	3845	1515	0.002574	proper noun
eteneminen	3846	1514	0.002572	noun
Kokkola	3847	1514	0.002572	proper noun
lukeutua	3848	1514	0.002572	verb
loppukilpailu	3849	1513	0.00257	noun
myöhä	3850	1513	0.00257	adjective
pienentää	3851	1513	0.00257	verb
Björn	3852	1512	0.002569	proper noun
puolelta	3853	1512	0.002569	preposition
niukka	3854	1511	0.002567	adjective
vaikuttaja	3855	1511	0.002567	noun
biisi	3856	1510	0.002565	noun
kori	3857	1510	0.002565	noun
vihollinen	3858	1510	0.002565	noun
europarlamentaarikko	3859	1509	0.002564	noun
Kanerva	3860	1509	0.002564	proper noun
rakennustyö	3861	1509	0.002564	noun
Tikkanen	3862	1509	0.002564	proper noun
Lähi-Itä	3863	1507	0.00256	proper noun
hymy	3864	1506	0.002559	noun
jälleen kerran	3865	1506	0.002559	adverb
Samuli	3866	1506	0.002559	proper noun
vaarantaa	3867	1506	0.002559	verb
naiminen	3868	1505	0.002557	noun
puoltaa	3869	1505	0.002557	verb
tavaratalo	3870	1505	0.002557	noun
alkaminen	3871	1504	0.002555	noun
varoa	3872	1504	0.002555	verb
yhdeksäs	3873	1502	0.002552	numeral
käänne	3874	1501	0.00255	noun
muuri	3875	1501	0.00255	noun
seikkailu	3876	1501	0.00255	noun
vuotuinen	3877	1501	0.00255	adjective
nykypäivä	3878	1497	0.002543	noun
Eila	3879	1495	0.00254	proper noun
Lappalainen	3880	1495	0.00254	proper noun
Niemelä	3881	1495	0.00254	proper noun
Akatemia	3882	1494	0.002538	proper noun
hiipua	3883	1493	0.002536	verb
maanantai-ilta	3884	1493	0.002536	noun
paras mahdollinen	3885	1492	0.002535	adjective
pommittaa	3886	1492	0.002535	verb
puolustusministeriö	3887	1492	0.002535	noun
tiistai-ilta	3888	1492	0.002535	noun
hioa	3889	1491	0.002533	verb
peräkkäin	3890	1491	0.002533	adverb
kasvatus	3891	1490	0.002531	noun
kaupunginosa	3892	1490	0.002531	noun
käyttäytyä	3893	1489	0.00253	verb
pituinen	3894	1489	0.00253	adjective
valikoima	3895	1489	0.00253	noun
vetoomus	3896	1489	0.00253	noun
Ranta	3897	1488	0.002528	proper noun
asti	3898	1487	0.002526	adverb
lyhyesti	3899	1487	0.002526	adverb
tykätä	3900	1487	0.002526	verb
valoisa	3901	1487	0.002526	adjective
Huovinen	3902	1486	0.002525	proper noun
oleellinen	3903	1486	0.002525	adjective
kalastus	3904	1484	0.002521	noun
lopuksi	3905	1483	0.002519	adverb
näin ollen	3906	1483	0.002519	adverb
iäkäs	3907	1481	0.002516	adjective
oyj	3908	1481	0.002516	abbreviation
pahoin	3909	1481	0.002516	adverb
draama	3910	1480	0.002514	noun
espanjalainen	3911	1480	0.002514	adjective
Susanna	3912	1480	0.002514	proper noun
helle	3913	1479	0.002513	noun
tuomaristo	3914	1479	0.002513	noun
työpäivä	3915	1479	0.002513	noun
Vilppula	3916	1479	0.002513	proper noun
Pyhäjärvi	3917	1478	0.002511	proper noun
Pyhäselkä	3918	1478	0.002511	proper noun
soitin	3919	1478	0.002511	noun
supistaa	3920	1478	0.002511	verb
julkaisu	3921	1477	0.002509	noun
ylivoima	3922	1477	0.002509	noun
väheneminen	3923	1476	0.002508	noun
Henrik	3924	1475	0.002506	proper noun
pesä	3925	1475	0.002506	noun
bisnes	3926	1474	0.002504	noun
maata	3927	1474	0.002504	verb
mieliä	3928	1474	0.002504	verb
ottaminen	3929	1474	0.002504	noun
heti kun	3930	1471	0.002499	conjunction
laadukas	3931	1471	0.002499	adjective
paikoin	3932	1471	0.002499	adverb
temppu	3933	1471	0.002499	noun
mainostaa	3934	1470	0.002497	verb
suoda	3935	1470	0.002497	verb
eettinen	3936	1469	0.002496	adjective
Kauppinen	3937	1469	0.002496	proper noun
pitäjä	3938	1469	0.002496	noun
te-keskus	3939	1469	0.002496	noun
Christian	3940	1468	0.002494	proper noun
Kapanen	3941	1468	0.002494	proper noun
monimutkainen	3942	1468	0.002494	adjective
haaveilla	3943	1466	0.002491	verb
Polvijärvi	3944	1466	0.002491	proper noun
yritystoiminta	3945	1466	0.002491	noun
laukoa	3946	1465	0.002489	verb
peruuttaa	3947	1465	0.002489	verb
Kroatia	3948	1464	0.002487	proper noun
vastine	3949	1464	0.002487	noun
näytös	3950	1463	0.002485	noun
uinti	3951	1463	0.002485	noun
yhtä hyvin	3952	1463	0.002485	adverb
keräys	3953	1462	0.002484	noun
Milosevic	3954	1462	0.002484	proper noun
viestintä	3955	1462	0.002484	noun
aie	3956	1461	0.002482	noun
Härmälä	3957	1460	0.00248	proper noun
koivu	3958	1460	0.00248	noun
liikevoitto	3959	1460	0.00248	noun
Eva	3960	1459	0.002479	proper noun
luonteva	3961	1459	0.002479	adjective
edustajisto	3962	1457	0.002475	noun
verottaa	3963	1457	0.002475	verb
esittely	3964	1456	0.002474	noun
muna	3965	1456	0.002474	noun
hollantilainen	3966	1455	0.002472	adjective
Mäenpää	3967	1455	0.002472	proper noun
naureskella	3968	1455	0.002472	verb
realistinen	3969	1455	0.002472	adjective
Repo	3970	1455	0.002472	proper noun
hämmästyttää	3971	1454	0.00247	verb
matematiikka	3972	1454	0.00247	noun
Moilanen	3973	1454	0.00247	proper noun
ravinto	3974	1454	0.00247	noun
innostus	3975	1453	0.002468	noun
köyhyys	3976	1453	0.002468	noun
to	3977	1453	0.002468	abbreviation
väärinkäytös	3978	1453	0.002468	noun
optio	3979	1452	0.002467	noun
syytetty	3980	1452	0.002467	noun
hillitä	3981	1449	0.002462	verb
Harju	3982	1448	0.00246	proper noun
Honkanen	3983	1448	0.00246	proper noun
sairastaa	3984	1447	0.002458	verb
tarpeeton	3985	1446	0.002457	adjective
vapauttaminen	3986	1446	0.002457	noun
verta	3987	1445	0.002455	noun
tielaitos	3988	1444	0.002453	noun
tiiviisti	3989	1444	0.002453	adverb
jyrkästi	3990	1443	0.002451	adverb
Karvonen	3991	1443	0.002451	proper noun
naapurimaa	3992	1443	0.002451	noun
ylistää	3993	1443	0.002451	verb
säilyminen	3994	1442	0.00245	noun
kunnostus	3995	1441	0.002448	noun
Sotkamo	3996	1441	0.002448	proper noun
Jazz	3997	1438	0.002443	proper noun
potti	3998	1438	0.002443	noun
vaihtelu	3999	1438	0.002443	noun
läheinen	4000	1437	0.002441	noun
savu	4001	1437	0.002441	noun
Toijala	4002	1437	0.002441	proper noun
kriteeri	4003	1436	0.00244	noun
yllättyä	4004	1436	0.00244	verb
tämänvuotinen	4005	1435	0.002438	adjective
Alpo	4006	1434	0.002436	proper noun
ruotsinkielinen	4007	1433	0.002435	adjective
kuningatar	4008	1432	0.002433	noun
investoida	4009	1431	0.002431	verb
reissu	4010	1430	0.002429	noun
apteekki	4011	1429	0.002428	noun
keltainen	4012	1429	0.002428	adjective
maahanmuuttaja	4013	1429	0.002428	noun
vakiintua	4014	1429	0.002428	verb
ylöspäin	4015	1429	0.002428	adverb
Isometsä	4016	1428	0.002426	proper noun
pätkä	4017	1428	0.002426	noun
harmi	4018	1427	0.002424	noun
rikkominen	4019	1427	0.002424	noun
avoimesti	4020	1426	0.002423	adverb
esiopetus	4021	1426	0.002423	noun
harkinta	4022	1426	0.002423	noun
Hervanta	4023	1426	0.002423	proper noun
keski-ikäinen	4024	1426	0.002423	adjective
metsästys	4025	1426	0.002423	noun
musikaali	4026	1426	0.002423	noun
Blues	4027	1425	0.002421	proper noun
järistys	4028	1425	0.002421	noun
keho	4029	1425	0.002421	noun
puoluesihteeri	4030	1425	0.002421	noun
kovaa	4031	1424	0.002419	adverb
rauhanneuvottelu	4032	1424	0.002419	noun
ristiriitainen	4033	1424	0.002419	adjective
WSOY	4034	1424	0.002419	abbreviation
Istanbul	4035	1423	0.002418	proper noun
Inter	4036	1422	0.002416	proper noun
Juuka	4037	1422	0.002416	proper noun
markkinatalous	4038	1422	0.002416	noun
Inari	4039	1421	0.002414	proper noun
tanskalainen	4040	1420	0.002412	adjective
kytkeä	4041	1419	0.002411	verb
myhäillä	4042	1419	0.002411	verb
vääntää	4043	1419	0.002411	verb
kallio	4044	1418	0.002409	noun
eurovaali	4045	1417	0.002407	noun
Saku	4046	1417	0.002407	proper noun
vire	4047	1417	0.002407	noun
kangas	4048	1416	0.002406	noun
levottomuus	4049	1416	0.002406	noun
nenä	4050	1416	0.002406	noun
ulkomaalainen	4051	1416	0.002406	adjective
ajoittain	4052	1415	0.002404	adverb
esimies	4053	1415	0.002404	noun
yksimielisyys	4054	1415	0.002404	noun
tuntemus	4055	1414	0.002402	noun
varaus	4056	1414	0.002402	noun
etäisyys	4057	1413	0.002401	noun
koettaa	4058	1413	0.002401	verb
tieten	4059	1413	0.002401	adverb
kallistua	4060	1412	0.002399	verb
ruuhka	4061	1412	0.002399	noun
Karttunen	4062	1411	0.002397	proper noun
sähköposti	4063	1409	0.002394	noun
edellä	4064	1408	0.002392	preposition
kaasu	4065	1407	0.00239	noun
murtaa	4066	1407	0.00239	verb
prinssi	4067	1407	0.00239	noun
yhtiökokous	4068	1407	0.00239	noun
euroalue	4069	1406	0.002389	noun
iho	4070	1406	0.002389	noun
nostattaa	4071	1406	0.002389	verb
Teppo	4072	1406	0.002389	proper noun
Kangas	4073	1405	0.002387	proper noun
painostaa	4074	1405	0.002387	verb
humanitaarinen	4075	1404	0.002385	adjective
kesäteatteri	4076	1404	0.002385	noun
kuorma-auto	4077	1404	0.002385	noun
hävittää	4078	1403	0.002384	verb
osinko	4079	1403	0.002384	noun
säännöllinen	4080	1403	0.002384	adjective
pako	4081	1402	0.002382	noun
katolinen	4082	1401	0.00238	adjective
kyllästyä	4083	1401	0.00238	verb
makea	4084	1401	0.00238	adjective
Valtonen	4085	1401	0.00238	proper noun
Heiskanen	4086	1400	0.002378	proper noun
Jere	4087	1400	0.002378	proper noun
laillinen	4088	1399	0.002377	adjective
bensiini	4089	1398	0.002375	noun
herkästi	4090	1398	0.002375	adverb
alkuviikko	4091	1397	0.002373	noun
kohu	4092	1397	0.002373	noun
vahvistaminen	4093	1397	0.002373	noun
vammainen	4094	1397	0.002373	noun
Kankaanpää	4095	1395	0.00237	proper noun
varkaus	4096	1395	0.00237	noun
riippumaton	4097	1394	0.002368	adjective
joustaa	4098	1393	0.002367	verb
käyttöönotto	4099	1393	0.002367	noun
raunio	4100	1393	0.002367	noun
yksilöllinen	4101	1393	0.002367	adjective
perusteellisesti	4102	1392	0.002365	adverb
uskomaton	4103	1392	0.002365	adjective
puhumattakaan	4104	1391	0.002363	adverb
eteen	4105	1390	0.002361	adverb
juutalainen	4106	1390	0.002361	noun
odotetusti	4107	1389	0.00236	adverb
poro	4108	1389	0.00236	noun
surkea	4109	1388	0.002358	adjective
toimeentulotuki	4110	1388	0.002358	noun
Uusikaupunki	4111	1388	0.002358	proper noun
vallankumous	4112	1388	0.002358	noun
antaminen	4113	1387	0.002356	noun
Aravirta	4114	1387	0.002356	proper noun
kera	4115	1387	0.002356	preposition
lehtori	4116	1386	0.002355	noun
muuttoliike	4117	1386	0.002355	noun
neliömetri	4118	1386	0.002355	noun
vastaava	4119	1386	0.002355	noun
islamilainen	4120	1385	0.002353	adjective
upseeri	4121	1385	0.002353	noun
yhteisymmärrys	4122	1385	0.002353	noun
bruttokansantuote	4123	1383	0.00235	noun
jutella	4124	1383	0.00235	verb
perintö	4125	1383	0.00235	noun
poikanen	4126	1383	0.00235	noun
toimihenkilö	4127	1383	0.00235	noun
tulija	4128	1383	0.00235	noun
hämärä	4129	1382	0.002348	adjective
Kristiina	4130	1382	0.002348	proper noun
palsta	4131	1382	0.002348	noun
show	4132	1382	0.002348	noun
tasku	4133	1382	0.002348	noun
läsnä	4134	1381	0.002346	adverb
muistomerkki	4135	1381	0.002346	noun
